day	hour	min	second	price	volume
4	15	44	19	38.87	100
4	15	44	19	38.87	100
4	15	44	20	38.87	100
4	15	44	20	38.87	100
4	15	44	20	38.86	100
4	15	44	21	38.87	100
4	15	44	21	38.87	400
4	15	44	22	38.86	100
4	15	44	22	38.86	100
4	15	44	22	38.87	100
4	15	44	23	38.87	100
4	15	44	24	38.87	100
4	15	44	25	38.87	100
4	15	44	26	38.86	100
4	15	44	26	38.86	100
4	15	44	26	38.86	200
4	15	44	27	38.85	100
4	15	44	27	38.85	100
4	15	44	27	38.84	100
4	15	44	28	38.85	100
4	15	44	28	38.85	100
4	15	44	29	38.85	100
4	15	44	29	38.84	100
4	15	44	29	38.84	100
4	15	44	29	38.84	100
4	15	44	29	38.83	100
4	15	44	29	38.84	119
4	15	44	29	38.84	100
4	15	44	29	38.83	100
4	15	44	30	38.83	100
4	15	44	30	38.84	100
4	15	44	30	38.83	200
4	15	44	30	38.83	100
4	15	44	30	38.82	100
4	15	44	30	38.82	100
4	15	44	30	38.82	200
4	15	44	30	38.82	100
4	15	44	30	38.82	100
4	15	44	30	38.82	100
4	15	44	30	38.79	100
4	15	44	30	38.78	100
4	15	44	30	38.77	100
4	15	44	31	38.8	100
4	15	44	31	38.8	100
4	15	44	31	38.8	100
4	15	44	31	38.81	100
4	15	44	31	38.81	100
4	15	44	31	38.81	100
4	15	44	31	38.79	100
4	15	44	31	38.82	200
4	15	44	31	38.82	200
4	15	44	32	38.81	100
4	15	44	32	38.81	100
4	15	44	32	38.79	100
4	15	44	32	38.79	100
4	15	44	32	38.79	100
4	15	44	32	38.79	200
4	15	44	32	38.81	100
4	15	44	32	38.79	200
4	15	44	32	38.79	221
4	15	44	33	38.8	100
4	15	44	33	38.79	100
4	15	44	33	38.79	200
4	15	44	34	38.78	100
4	15	44	34	38.79	100
4	15	44	34	38.79	100
4	15	44	34	38.79	100
4	15	44	34	38.79	100
4	15	44	34	38.79	100
4	15	44	34	38.77	100
4	15	44	34	38.77	199
4	15	44	34	38.79	100
4	15	44	34	38.79	200
4	15	44	34	38.79	100
4	15	44	35	38.79	100
4	15	44	35	38.79	100
4	15	44	35	38.79	100
4	15	44	36	38.77	200
4	15	44	36	38.77	100
4	15	44	36	38.77	100
4	15	44	36	38.76	200
4	15	44	37	38.78	100
4	15	44	37	38.77	100
4	15	44	37	38.77	100
4	15	44	37	38.77	100
4	15	44	38	38.76	100
4	15	44	38	38.76	100
4	15	44	38	38.76	100
4	15	44	38	38.77	400
4	15	44	38	38.77	200
4	15	44	38	38.77	300
4	15	44	39	38.77	100
4	15	44	39	38.78	100
4	15	44	39	38.78	100
4	15	44	39	38.78	100
4	15	44	39	38.78	100
4	15	44	39	38.78	200
4	15	44	39	38.78	100
4	15	44	40	38.78	200
4	15	44	40	38.78	100
4	15	44	40	38.78	100
4	15	44	40	38.78	100
4	15	44	40	38.78	100
4	15	44	40	38.8	100
4	15	44	41	38.8	100
4	15	44	42	38.81	100
4	15	44	42	38.81	300
4	15	44	42	38.805	100
4	15	44	44	38.85	100
4	15	44	45	38.86	900
4	15	44	45	38.85	100
4	15	44	46	38.85	100
4	15	44	46	38.86	200
4	15	44	46	38.86	100
4	15	44	47	38.86	100
4	15	44	47	38.86	100
4	15	44	47	38.86	200
4	15	44	47	38.86	100
4	15	44	47	38.86	100
4	15	44	48	38.87	100
4	15	44	48	38.87	200
4	15	44	48	38.87	200
4	15	44	49	38.87	100
4	15	44	49	38.87	100
4	15	44	49	38.87	100
4	15	44	49	38.88	100
4	15	44	49	38.89	100
4	15	44	49	38.89	100
4	15	44	49	38.89	700
4	15	44	49	38.88	400
4	15	44	49	38.885	400
4	15	44	49	38.88	100
4	15	44	49	38.89	100
4	15	44	49	38.89	100
4	15	44	49	38.89	100
4	15	44	50	38.89	100
4	15	44	50	38.852	249
4	15	44	53	38.89	100
4	15	44	53	38.89	100
4	15	44	53	38.89	100
4	15	44	53	38.89	100
4	15	44	53	38.89	100
4	15	44	53	38.89	100
4	15	44	53	38.89	100
4	15	44	53	38.87	100
4	15	44	54	38.9	100
4	15	44	55	38.88	100
4	15	44	55	38.88	100
4	15	44	55	38.88	100
4	15	44	57	38.9	300
4	15	44	58	38.89	200
4	15	44	58	38.89	100
4	15	44	58	38.89	200
4	15	44	58	38.89	100
4	15	44	58	38.89	200
4	15	44	58	38.89	100
4	15	44	58	38.89	100
4	15	44	58	38.89	100
4	15	44	58	38.89	100
4	15	44	58	38.89	100
4	15	44	58	38.88	100
4	15	44	58	38.89	100
4	15	44	58	38.88	100
4	15	44	58	38.88	100
4	15	44	58	38.88	100
4	15	44	59	38.88	100
4	15	44	59	38.87	100
4	15	45	0	38.87	100
4	15	45	0	38.87	100
4	15	45	0	38.87	125
4	15	45	0	38.87	100
4	15	45	0	38.87	100
4	15	45	0	38.87	100
4	15	45	1	38.87	100
4	15	45	1	38.87	100
4	15	45	1	38.86	100
4	15	45	1	38.86	100
4	15	45	1	38.87	100
4	15	45	1	38.86	100
4	15	45	1	38.865	120
4	15	45	1	38.86	100
4	15	45	1	38.86	200
4	15	45	1	38.865	100
4	15	45	1	38.865	120
4	15	45	1	38.86	100
4	15	45	1	38.865	400
4	15	45	1	38.85	100
4	15	45	1	38.85	100
4	15	45	1	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.85	100
4	15	45	2	38.85	100
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.85	100
4	15	45	2	38.85	100
4	15	45	2	38.87	100
4	15	45	2	38.87	100
4	15	45	2	38.87	100
4	15	45	2	38.87	100
4	15	45	2	38.86	100
4	15	45	2	38.87	100
4	15	45	2	38.87	200
4	15	45	2	38.87	300
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	2	38.86	100
4	15	45	3	38.88	100
4	15	45	3	38.88	100
4	15	45	3	38.88	200
4	15	45	3	38.88	100
4	15	45	3	38.87	100
4	15	45	3	38.87	100
4	15	45	3	38.87	100
4	15	45	3	38.88	100
4	15	45	3	38.87	100
4	15	45	3	38.875	100
4	15	45	3	38.875	100
4	15	45	3	38.88	100
4	15	45	4	38.885	100
4	15	45	4	38.885	100
4	15	45	5	38.885	199
4	15	45	5	38.885	100
4	15	45	5	38.885	100
4	15	45	5	38.885	100
4	15	45	6	38.885	100
4	15	45	6	38.88	100
4	15	45	6	38.885	100
4	15	45	6	38.885	100
4	15	45	6	38.885	100
4	15	45	6	38.885	100
4	15	45	6	38.88	100
4	15	45	6	38.885	161
4	15	45	6	38.885	100
4	15	45	6	38.88	100
4	15	45	6	38.88	100
4	15	45	6	38.88	100
4	15	45	6	38.885	100
4	15	45	6	38.88	100
4	15	45	6	38.88	100
4	15	45	6	38.88	300
4	15	45	6	38.885	100
4	15	45	6	38.885	300
4	15	45	6	38.888	105
4	15	45	6	38.88	200
4	15	45	6	38.88	134
4	15	45	6	38.88	200
4	15	45	7	38.885	100
4	15	45	7	38.88	100
4	15	45	7	38.88	137
4	15	45	7	38.885	100
4	15	45	7	38.85	100
4	15	45	7	38.86	100
4	15	45	7	38.885	100
4	15	45	7	38.88	100
4	15	45	7	38.88	100
4	15	45	7	38.88	200
4	15	45	7	38.885	100
4	15	45	7	38.885	200
4	15	45	7	38.88	100
4	15	45	7	38.88	200
4	15	45	7	38.88	100
4	15	45	7	38.88	100
4	15	45	7	38.88	200
4	15	45	7	38.88	200
4	15	45	8	38.88	200
4	15	45	8	38.88	200
4	15	45	8	38.88	100
4	15	45	8	38.88	100
4	15	45	8	38.88	100
4	15	45	8	38.88	200
4	15	45	8	38.88	100
4	15	45	8	38.88	200
4	15	45	8	38.88	100
4	15	45	8	38.88	200
4	15	45	8	38.88	100
4	15	45	8	38.88	100
4	15	45	8	38.86	100
4	15	45	8	38.85	100
4	15	45	8	38.85	100
4	15	45	9	38.86	100
4	15	45	9	38.85	200
4	15	45	9	38.85	200
4	15	45	9	38.85	100
4	15	45	9	38.85	100
4	15	45	9	38.85	100
4	15	45	9	38.85	100
4	15	45	9	38.85	100
4	15	45	9	38.84	100
4	15	45	9	38.85	100
4	15	45	9	38.85	100
4	15	45	9	38.85	200
4	15	45	9	38.86	100
4	15	45	9	38.85	100
4	15	45	9	38.85	100
4	15	45	9	38.85	200
4	15	45	9	38.85	100
4	15	45	9	38.85	200
4	15	45	9	38.85	100
4	15	45	9	38.845	100
4	15	45	9	38.85	200
4	15	45	10	38.845	200
4	15	45	10	38.845	200
4	15	45	10	38.845	200
4	15	45	10	38.84	100
4	15	45	10	38.85	100
4	15	45	10	38.84	100
4	15	45	10	38.83	200
4	15	45	10	38.85	100
4	15	45	11	38.84	100
4	15	45	11	38.84	100
4	15	45	11	38.84	100
4	15	45	11	38.83	100
4	15	45	11	38.84	100
4	15	45	11	38.84	100
4	15	45	11	38.84	300
4	15	45	11	38.82	100
4	15	45	11	38.82	100
4	15	45	12	38.84	100
4	15	45	13	38.84	100
4	15	45	13	38.84	102
4	15	45	13	38.84	100
4	15	45	13	38.84	100
4	15	45	14	38.84	100
4	15	45	14	38.84	100
4	15	45	14	38.83	100
4	15	45	14	38.84	100
4	15	45	15	38.8399	250
4	15	45	15	38.83	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.84	100
4	15	45	15	38.85	100
4	15	45	15	38.85	200
4	15	45	15	38.85	100
4	15	45	15	38.84	200
4	15	45	16	38.85	700
4	15	45	16	38.8482	100
4	15	45	16	38.855	300
4	15	45	16	38.85	100
4	15	45	16	38.85	100
4	15	45	16	38.85	100
4	15	45	16	38.85	100
4	15	45	16	38.85	100
4	15	45	16	38.855	100
4	15	45	16	38.85	100
4	15	45	16	38.85	565
4	15	45	16	38.85	1435
4	15	45	17	38.84	100
4	15	45	17	38.82	200
4	15	45	18	38.84	100
4	15	45	18	38.83	100
4	15	45	18	38.83	100
4	15	45	19	38.82	100
4	15	45	19	38.83	100
4	15	45	19	38.83	100
4	15	45	19	38.84	100
4	15	45	19	38.84	300
4	15	45	19	38.84	300
4	15	45	19	38.84	100
4	15	45	19	38.83	165
4	15	45	19	38.83	635
4	15	45	19	38.85	100
4	15	45	19	38.85	100
4	15	45	19	38.85	100
4	15	45	19	38.84	200
4	15	45	19	38.84	100
4	15	45	19	38.85	100
4	15	45	19	38.83	100
4	15	45	19	38.83	100
4	15	45	19	38.84	100
4	15	45	19	38.84	100
4	15	45	19	38.84	200
4	15	45	19	38.84	100
4	15	45	19	38.86	100
4	15	45	19	38.86	100
4	15	45	19	38.86	100
4	15	45	20	38.86	100
4	15	45	20	38.87	200
4	15	45	20	38.86	100
4	15	45	20	38.86	100
4	15	45	22	38.876	357
4	15	45	22	38.87	1200
4	15	45	23	38.87	181
4	15	45	23	38.86	100
4	15	45	23	38.86	100
4	15	45	23	38.86	200
4	15	45	23	38.86	100
4	15	45	24	38.86	100
4	15	45	24	38.86	100
4	15	45	24	38.85	200
4	15	45	24	38.85	200
4	15	45	24	38.85	200
4	15	45	24	38.85	100
4	15	45	24	38.83	100
4	15	45	24	38.83	100
4	15	45	24	38.83	200
4	15	45	24	38.85	100
4	15	45	24	38.85	100
4	15	45	24	38.85	100
4	15	45	24	38.85	200
4	15	45	24	38.85	200
4	15	45	24	38.85	200
4	15	45	24	38.85	200
4	15	45	24	38.85	100
4	15	45	24	38.85	200
4	15	45	24	38.85	200
4	15	45	24	38.85	200
4	15	45	24	38.85	100
4	15	45	24	38.85	100
4	15	45	24	38.85	200
4	15	45	24	38.85	200
4	15	45	24	38.85	100
4	15	45	24	38.85	100
4	15	45	24	38.85	200
4	15	45	25	38.81	100
4	15	45	25	38.83	300
4	15	45	26	38.8	100
4	15	45	28	38.83	100
4	15	45	28	38.83	100
4	15	45	28	38.83	100
4	15	45	28	38.83	100
4	15	45	28	38.83	600
4	15	45	28	38.83	100
4	15	45	28	38.83	100
4	15	45	30	38.84	100
4	15	45	30	38.84	100
4	15	45	30	38.84	100
4	15	45	30	38.84	100
4	15	45	30	38.84	100
4	15	45	30	38.85	100
4	15	45	30	38.85	300
4	15	45	30	38.86	200
4	15	45	30	38.86	100
4	15	45	30	38.85	100
4	15	45	31	38.86	100
4	15	45	31	38.85	100
4	15	45	31	38.85	100
4	15	45	31	38.85	100
4	15	45	31	38.85	100
4	15	45	31	38.85	100
4	15	45	31	38.85	100
4	15	45	31	38.85	400
4	15	45	31	38.84	100
4	15	45	31	38.84	100
4	15	45	31	38.85	100
4	15	45	31	38.84	100
4	15	45	31	38.86	100
4	15	45	31	38.85	100
4	15	45	31	38.85	100
4	15	45	31	38.85	100
4	15	45	31	38.86	100
4	15	45	31	38.86	100
4	15	45	31	38.85	100
4	15	45	31	38.85	1200
4	15	45	31	38.87	100
4	15	45	32	38.87	100
4	15	45	32	38.87	101
4	15	45	32	38.86	100
4	15	45	32	38.86	100
4	15	45	32	38.86	100
4	15	45	32	38.86	100
4	15	45	32	38.85	100
4	15	45	32	38.85	100
4	15	45	32	38.86	100
4	15	45	32	38.86	600
4	15	45	32	38.849	400
4	15	45	33	38.84	100
4	15	45	33	38.85	200
4	15	45	33	38.85	100
4	15	45	33	38.85	100
4	15	45	33	38.85	100
4	15	45	33	38.84	100
4	15	45	33	38.84	100
4	15	45	33	38.83	100
4	15	45	33	38.83	100
4	15	45	34	38.82	300
4	15	45	34	38.82	100
4	15	45	34	38.82	200
4	15	45	34	38.82	100
4	15	45	34	38.82	100
4	15	45	34	38.82	100
4	15	45	34	38.81	100
4	15	45	34	38.82	100
4	15	45	34	38.82	136
4	15	45	34	38.82	100
4	15	45	34	38.82	100
4	15	45	34	38.82	100
4	15	45	34	38.81	100
4	15	45	34	38.82	100
4	15	45	34	38.81	100
4	15	45	34	38.8185	100
4	15	45	35	38.8	100
4	15	45	35	38.8	100
4	15	45	35	38.8	100
4	15	45	35	38.8	100
4	15	45	35	38.8	100
4	15	45	35	38.8	100
4	15	45	35	38.8	200
4	15	45	35	38.8	100
4	15	45	35	38.8	100
4	15	45	35	38.79	100
4	15	45	35	38.79	100
4	15	45	35	38.79	100
4	15	45	36	38.78	100
4	15	45	36	38.79	100
4	15	45	36	38.79	100
4	15	45	36	38.79	165
4	15	45	36	38.79	100
4	15	45	36	38.79	164
4	15	45	36	38.79	200
4	15	45	36	38.79	100
4	15	45	37	38.79	100
4	15	45	37	38.79	100
4	15	45	37	38.79	100
4	15	45	37	38.79	200
4	15	45	37	38.79	100
4	15	45	37	38.79	100
4	15	45	37	38.79	100
4	15	45	37	38.79	100
4	15	45	38	38.7964	340
4	15	45	38	38.79	100
4	15	45	38	38.78	100
4	15	45	38	38.77	100
4	15	45	38	38.79	100
4	15	45	38	38.77	100
4	15	45	39	38.77	100
4	15	45	39	38.77	100
4	15	45	39	38.77	100
4	15	45	39	38.77	200
4	15	45	40	38.77	100
4	15	45	40	38.78	100
4	15	45	40	38.77	100
4	15	45	40	38.78	200
4	15	45	40	38.76	100
4	15	45	40	38.76	100
4	15	45	40	38.75	100
4	15	45	40	38.75	100
4	15	45	41	38.75	200
4	15	45	41	38.76	100
4	15	45	41	38.76	100
4	15	45	43	38.772	125
4	15	45	43	38.77	100
4	15	45	43	38.78	200
4	15	45	45	38.77	100
4	15	45	45	38.77	100
4	15	45	45	38.76	100
4	15	45	45	38.76	100
4	15	45	45	38.76	100
4	15	45	46	38.77	100
4	15	45	47	38.77	100
4	15	45	47	38.77	192
4	15	45	47	38.77	100
4	15	45	47	38.77	100
4	15	45	47	38.77	200
4	15	45	47	38.77	100
4	15	45	47	38.77	100
4	15	45	47	38.77	200
4	15	45	48	38.78	100
4	15	45	48	38.77	100
4	15	45	49	38.76	100
4	15	45	49	38.76	200
4	15	45	50	38.78	100
4	15	45	50	38.78	100
4	15	45	50	38.78	100
4	15	45	50	38.78	100
4	15	45	50	38.79	100
4	15	45	50	38.79	100
4	15	45	50	38.79	100
4	15	45	50	38.79	100
4	15	45	50	38.79	100
4	15	45	50	38.78	100
4	15	45	51	38.8	100
4	15	45	51	38.79	100
4	15	45	51	38.8	200
4	15	45	51	38.79	100
4	15	45	51	38.79	100
4	15	45	51	38.79	100
4	15	45	51	38.79	100
4	15	45	51	38.81	100
4	15	45	51	38.81	100
4	15	45	51	38.82	200
4	15	45	51	38.82	100
4	15	45	52	38.82	100
4	15	45	52	38.83	200
4	15	45	54	38.85	100
4	15	45	55	38.85	100
4	15	45	55	38.84	100
4	15	45	55	38.84	100
4	15	45	55	38.84	100
4	15	45	55	38.85	400
4	15	45	55	38.85	100
4	15	45	55	38.85	400
4	15	45	56	38.85	100
4	15	45	57	38.86	200
4	15	45	58	38.87	107
4	15	45	58	38.87	108
4	15	45	58	38.86	400
4	15	45	58	38.86	200
4	15	45	58	38.86	100
4	15	45	58	38.86	100
4	15	45	58	38.86	100
4	15	45	58	38.86	100
4	15	45	58	38.86	100
4	15	45	58	38.86	100
4	15	45	58	38.86	100
4	15	45	58	38.86	100
4	15	45	58	38.86	400
4	15	45	58	38.87	100
4	15	45	58	38.86	100
4	15	45	58	38.86	100
4	15	45	59	38.857	100
4	15	45	59	38.85	100
4	15	46	0	38.84	200
4	15	46	0	38.86	100
4	15	46	0	38.86	100
4	15	46	0	38.86	100
4	15	46	0	38.86	100
4	15	46	0	38.86	100
4	15	46	1	38.87	100
4	15	46	2	38.87	200
4	15	46	2	38.89	100
4	15	46	2	38.89	100
4	15	46	2	38.9	200
4	15	46	2	38.88	100
4	15	46	2	38.9	100
4	15	46	2	38.89	100
4	15	46	2	38.89	100
4	15	46	2	38.89	100
4	15	46	2	38.88	100
4	15	46	3	38.89	100
4	15	46	3	38.88	100
4	15	46	3	38.88	100
4	15	46	3	38.88	100
4	15	46	3	38.88	100
4	15	46	3	38.88	100
4	15	46	3	38.88	100
4	15	46	5	38.9	159
4	15	46	5	38.88	100
4	15	46	5	38.88	100
4	15	46	5	38.88	100
4	15	46	5	38.9	100
4	15	46	6	38.9	100
4	15	46	12	38.89	100
4	15	46	12	38.9	100
4	15	46	15	38.89	100
4	15	46	15	38.88	100
4	15	46	15	38.88	100
4	15	46	15	38.88	200
4	15	46	15	38.88	100
4	15	46	15	38.88	100
4	15	46	17	38.88	100
4	15	46	18	38.88	200
4	15	46	18	38.88	100
4	15	46	18	38.88	100
4	15	46	18	38.88	100
4	15	46	18	38.88	200
4	15	46	18	38.88	100
4	15	46	19	38.88	200
4	15	46	19	38.88	100
4	15	46	19	38.88	200
4	15	46	19	38.88	100
4	15	46	19	38.88	100
4	15	46	19	38.88	100
4	15	46	19	38.89	100
4	15	46	19	38.89	200
4	15	46	19	38.89	300
4	15	46	19	38.89	100
4	15	46	19	38.9	200
4	15	46	19	38.89	200
4	15	46	19	38.91	100
4	15	46	19	38.89	200
4	15	46	19	38.89	200
4	15	46	19	38.9	100
4	15	46	19	38.9	200
4	15	46	20	38.9	100
4	15	46	20	38.91	100
4	15	46	20	38.92	100
4	15	46	20	38.92	241
4	15	46	20	38.92	100
4	15	46	20	38.91	100
4	15	46	20	38.9	100
4	15	46	20	38.92	100
4	15	46	20	38.92	100
4	15	46	20	38.93	100
4	15	46	20	38.93	100
4	15	46	20	38.94	100
4	15	46	20	38.94	100
4	15	46	20	38.94	100
4	15	46	20	38.94	100
4	15	46	20	38.9	100
4	15	46	20	38.92	100
4	15	46	20	38.9	100
4	15	46	20	38.9	100
4	15	46	20	38.92	100
4	15	46	20	38.95	100
4	15	46	20	38.92	100
4	15	46	20	38.94	100
4	15	46	20	38.94	200
4	15	46	20	38.94	100
4	15	46	21	38.94	100
4	15	46	21	38.95	200
4	15	46	21	38.95	100
4	15	46	21	38.94	100
4	15	46	21	38.95	200
4	15	46	21	38.95	400
4	15	46	21	38.95	100
4	15	46	21	38.95	100
4	15	46	21	38.95	100
4	15	46	21	38.95	300
4	15	46	21	38.95	100
4	15	46	22	38.95	100
4	15	46	22	38.95	100
4	15	46	22	38.95	100
4	15	46	22	38.95	100
4	15	46	22	38.95	100
4	15	46	22	38.95	100
4	15	46	22	38.95	100
4	15	46	23	38.94	100
4	15	46	23	38.95	100
4	15	46	23	38.95	100
4	15	46	23	38.95	100
4	15	46	23	38.95	100
4	15	46	23	38.95	100
4	15	46	23	38.96	100
4	15	46	23	38.95	100
4	15	46	24	38.95	100
4	15	46	24	38.95	100
4	15	46	24	38.95	100
4	15	46	24	38.95	100
4	15	46	24	38.95	100
4	15	46	24	38.95	100
4	15	46	26	38.98	200
4	15	46	26	38.98	100
4	15	46	31	38.99	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	200
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	31	39	100
4	15	46	32	39	100
4	15	46	32	39.01	100
4	15	46	33	39	110
4	15	46	33	39.01	200
4	15	46	33	39.01	100
4	15	46	33	39	100
4	15	46	33	39	100
4	15	46	33	39	100
4	15	46	33	39	100
4	15	46	33	39	100
4	15	46	34	39	100
4	15	46	34	39	100
4	15	46	35	38.99	100
4	15	46	35	38.99	100
4	15	46	35	38.99	100
4	15	46	36	39	100
4	15	46	36	39	100
4	15	46	36	38.98	100
4	15	46	36	38.98	100
4	15	46	37	38.98	100
4	15	46	37	38.99	100
4	15	46	37	38.98	100
4	15	46	37	39	100
4	15	46	37	39	100
4	15	46	37	39	100
4	15	46	39	38.98	100
4	15	46	39	38.98	100
4	15	46	39	38.98	100
4	15	46	39	38.98	200
4	15	46	40	38.9836	100
4	15	46	41	38.9998	100
4	15	46	41	38.9999	200
4	15	46	42	38.99	100
4	15	46	43	38.98	200
4	15	46	43	38.98	200
4	15	46	44	38.98	200
4	15	46	45	38.99	200
4	15	46	46	39	100
4	15	46	47	39.01	100
4	15	46	47	39.01	100
4	15	46	47	39.01	100
4	15	46	47	39.01	100
4	15	46	47	39.0182	100
4	15	46	47	39.01	300
4	15	46	47	39	100
4	15	46	48	39.02	100
4	15	46	48	39.02	300
4	15	46	48	39.02	100
4	15	46	48	39.01	200
4	15	46	48	39.02	400
4	15	46	48	39.02	300
4	15	46	48	39	100
4	15	46	48	39.01	100
4	15	46	49	39.02	100
4	15	46	49	39.02	100
4	15	46	50	39.02	200
4	15	46	51	39.02	100
4	15	46	51	39.02	100
4	15	46	51	39.02	100
4	15	46	51	39.02	100
4	15	46	51	39.02	100
4	15	46	51	39.04	100
4	15	46	51	39.02	200
4	15	46	51	39.02	100
4	15	46	51	39.02	100
4	15	46	51	39.02	100
4	15	46	51	39.02	200
4	15	46	51	39.02	200
4	15	46	52	39.02	500
4	15	46	52	39.02	100
4	15	46	52	39.02	300
4	15	46	52	39.02	200
4	15	46	52	39.02	100
4	15	46	52	39.04	100
4	15	46	52	39.04	100
4	15	46	52	39.05	100
4	15	46	52	39.04	200
4	15	46	56	39.08	100
4	15	46	56	39.06	100
4	15	46	56	39.06	100
4	15	46	56	39.06	100
4	15	46	57	39.06	300
4	15	46	57	39.04	200
4	15	46	57	39.06	100
4	15	46	57	39.05	200
4	15	46	57	39.06	100
4	15	46	58	39.06	200
4	15	46	58	39.05	100
4	15	46	58	39.05	100
4	15	46	58	39.06	100
4	15	46	58	39.06	100
4	15	46	58	39.05	100
4	15	46	58	39.04	100
4	15	46	58	39.05	100
4	15	46	59	39.04	100
4	15	46	59	39.04	100
4	15	46	59	39.04	100
4	15	46	59	39.04	100
4	15	46	59	39.04	100
4	15	46	59	39.04	400
4	15	46	59	39.04	400
4	15	47	0	39.06	100
4	15	47	0	39.06	100
4	15	47	0	39.06	100
4	15	47	0	39.06	100
4	15	47	0	39.06	100
4	15	47	0	39.05	100
4	15	47	0	39.05	400
4	15	47	0	39.05	100
4	15	47	0	39.05	100
4	15	47	0	39.06	100
4	15	47	0	39.05	100
4	15	47	0	39.05	100
4	15	47	1	39.06	200
4	15	47	1	39.05	100
4	15	47	1	39.05	100
4	15	47	1	39.05	200
4	15	47	1	39.06	100
4	15	47	1	39.07	100
4	15	47	1	39.07	100
4	15	47	1	39.07	100
4	15	47	2	39.06	100
4	15	47	2	39.05	100
4	15	47	2	39.07	100
4	15	47	2	39.06	100
4	15	47	2	39.07	100
4	15	47	3	39.07	100
4	15	47	3	39.08	100
4	15	47	6	39.06	200
4	15	47	7	39.07	200
4	15	47	7	39.06	200
4	15	47	7	39.06	346
4	15	47	7	39.06	100
4	15	47	7	39.06	100
4	15	47	7	39.06	100
4	15	47	7	39.06	100
4	15	47	7	39.06	100
4	15	47	7	39.06	100
4	15	47	8	39.07	100
4	15	47	8	39.07	100
4	15	47	8	39.06	700
4	15	47	9	39.05	100
4	15	47	9	39.05	100
4	15	47	9	39.06	100
4	15	47	9	39.06	100
4	15	47	9	39.06	100
4	15	47	9	39.05	100
4	15	47	9	39.05	100
4	15	47	9	39.05	100
4	15	47	9	39.05	100
4	15	47	9	39.05	100
4	15	47	9	39.05	100
4	15	47	9	39.07	100
4	15	47	9	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.06	100
4	15	47	10	39.04	100
4	15	47	10	39.04	100
4	15	47	10	39.04	100
4	15	47	10	39.03	100
4	15	47	10	39.04	100
4	15	47	10	39.04	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.04	100
4	15	47	10	39.04	100
4	15	47	10	39.04	100
4	15	47	10	39.04	100
4	15	47	10	39.0432	920
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	10	39.05	100
4	15	47	11	39.05	100
4	15	47	11	39.05	100
4	15	47	11	39.06	100
4	15	47	11	39.06	100
4	15	47	11	39.05	100
4	15	47	11	39.05	100
4	15	47	11	39.03	100
4	15	47	11	39.03	100
4	15	47	11	39.03	100
4	15	47	11	39.03	100
4	15	47	11	39.03	200
4	15	47	11	39.06	100
4	15	47	11	39.06	100
4	15	47	11	39.03	100
4	15	47	11	39.05	100
4	15	47	12	39.03	100
4	15	47	12	39.04	100
4	15	47	13	39.05	100
4	15	47	14	39.04	100
4	15	47	14	39.04	200
4	15	47	14	39.05	100
4	15	47	15	39.05	100
4	15	47	15	39.06	300
4	15	47	17	39.05	100
4	15	47	18	39.06	200
4	15	47	19	39.06	100
4	15	47	19	39.06	159
4	15	47	21	39.05	100
4	15	47	21	39.05	200
4	15	47	21	39.05	200
4	15	47	21	39.05	200
4	15	47	21	39.06	100
4	15	47	21	39.06	100
4	15	47	21	39.06	100
4	15	47	21	39.06	100
4	15	47	22	39.0385	100
4	15	47	22	39.05	100
4	15	47	24	39.03	100
4	15	47	24	39.03	100
4	15	47	24	39.03	100
4	15	47	24	39.03	100
4	15	47	24	39.03	100
4	15	47	24	39.03	100
